User,Tweet
Obama,Be courageous. Americans are counting on you. — @GabbyGiffords urging the Senate today to take action on gun violencepic.twitter.com/RkBiJnu5
Obama,We are a nation of immigrants.pic.twitter.com/W1K7uVMk
Obama,The President outlined a plan for common-sense immigration reform yesterday—watch here:http://OFA.BO/UGb44o 
Obama,How we can fix our broken immigration system so everyone plays by the rules:http://OFA.BO/JLgPvY 
Obama,RT if you agree: We need an immigration system that honors our heritage as a nation of laws & a nation of immigrants.pic.twitter.com/uIHrgq9S
Obama,This is not just a debate about policy. It's about people. —President Obama #immigrationreform
Obama,What makes someone American is not just blood or birth but allegiance to our founding principles. —President Obama
Obama,A lot of folks forget that most of ‘us’ used to be ‘them.’ —President Obama
Obama,I believe we're finally at a moment when comprehensive immigration reform is within our grasp. —President Obama
Obama,Third we have to bring our legal immigration system into the 21st century because it no longer reflects the realities of our time.
Obama,Second we have to deal with the 11 million individuals who are here illegally. —President Obama #immigrationreform
Obama,First I believe we need to stay focused on enforcement. —President Obama #immigrationreform
Obama,To help move this process along today I’m laying out my ideas for immigration reform. —President Obama
Obama,For the first time in many years Republicans & Democrats seem ready to tackle this problem together.
Obama,We have to make sure that every business & every worker in America is playing by the same set of rules.—President Obama #immigrationreform
Obama,We define ourselves as a nation of immigrants. —President Obama
Obama,I’m here today because the time has come for common-sense comprehensive immigration reform. —President Obama #immigrationreform
Obama,Watch live: President Obama speaks on the need for comprehensive immigration reform. http://wh.gov/live  #immigrationreform
Obama,President Obama will speak on the need to fix our broken immigration system today at 2:55pm ET. Watch live here: http://wh.gov/live 
Obama,Here's Lilly Ledbetter on why she took up the fight for fair pay:http://OFA.BO/Ez4MkP 
Obama,President Obama signed his first bill into law four years ago today: The Lilly Ledbetter Fair Pay Act.http://OFA.BO/V1VaEz 
Obama,Does your representative support President Obama's plan to reduce gun violence? Call & ask now: http://OFA.BO/KL6Kab pic.twitter.com/7ZArtsNK
Obama,If like me you want this time to be different then I need your help to make it different. http://OFA.BO/m9hb98  #NowIsTheTime
Obama,President Obama on International Holocaust Remembrance Day:http://OFA.BO/DCL4a6 
Obama,Photo of the day: Bo in the snow.pic.twitter.com/ptHilNP0
Obama,President Obama nominates Mary Jo White to lead the SEC and Richard Cordray to lead the @CFPB:http://OFA.BO/Kw2qfp 
Obama,Let your friends and family know what the President and Vice President are doing to reduce gun violence: http://OFA.BO/oVJWhD 
Obama,Does your representative know that you want action on gun violence? Call your rep now: http://OFA.BO/sSVh5M 
Obama,Make sure your senators know you support the President's plan to reduce gun violence—call them now: http://OFA.BO/UuZMJ9 
Obama,RT if you support President Obama's plan to reduce gun violence: http://OFA.BO/DKCULp 
Obama,Each one of us needs to speak up and demand action on gun violence. Here's how you can help right now: http://OFA.BO/ToNN67 
Obama,The President's view on Monday:pic.twitter.com/09kJVJSz
Obama,Join Vice President Biden for a conversation on gun violence today at 1:45 pm ET:http://OFA.BO/CgSgo9 
Obama,I want to take a look one more time. I'm not going to see this again.—The President pausing at the Capitol yesterdaypic.twitter.com/i4kuSiz4
Obama,You and I as citizens have the power to set this country's course.http://OFA.BO/zTZCF9 
Obama,This party is just another way to say something we can never say enough: thank you. —The President at last night's ball for servicemembers
Obama,First dance.pic.twitter.com/2jeiEMa1
Obama,Our journey is not complete. —President Obamapic.twitter.com/C2OOxbzg
Obama,You can watch President Obama's second inaugural address in full here:http://OFA.BO/erTacV 
Obama,I want to look out one more time. I'll never see this again.http://OFA.BO/qWUrWy 
Obama,The full text of President Obama's second inaugural address:http://OFA.BO/Hq4o8f 
Obama,Organizing for Action is the next step in our grassroots movement crucial to finishing what we started. Be part of it:http://OFA.BO/Lk1pEf 
Obama,Thank you God Bless you and may He forever bless these United States of America.
Obama,Let us answer the call of history and carry into an uncertain future that precious light of freedom. —President Obama
Obama,You and I as citizens have the obligation to shape the debates of our time.
Obama,You and I as citizens have the power to set this country’s course.
Obama,We must act knowing that our work will be imperfect. —President Obama
Obama,We cannot mistake absolutism for principle or substitute spectacle for politics or treat name-calling as reasoned debate.
Obama,Decisions are upon us and we cannot afford delay.
Obama,Our journey is not complete until all our children know that they are cared for and cherished and always safe from harm.
Obama,Our journey is not complete until we find a better way to welcome the immigrants who still see America as a land of opportunity.
Obama,Our journey is not complete until no citizen is forced to wait for hours to exercise the right to vote.
Obama,Our journey is not complete until our gay brothers and sisters are treated like anyone else under the law.
Obama,Our journey is not complete until our wives our mothers and daughters can earn a living equal to their efforts.
Obama,We the people declare today that the most evident of truths—that all of us are created equal—is the star that guides us still.
Obama,We will show the courage to try and resolve our differences with other nations peacefully.
Obama,We will defend our people and uphold our values through strength of arms and rule of law. —President Obama
Obama,We the people still believe that enduring security and lasting peace do not require perpetual war.
Obama,We will respond to the threat of climate change knowing that the failure to do so would betray our children and future generations.
Obama,We the people still believe that our obligations as Americans are not just to ourselves but to all posterity.
Obama,We do not believe that in this country freedom is reserved for the lucky or happiness for the few.
Obama,We the people still believe that every citizen deserves a basic measure of security and dignity. —President Obama
Obama,We the people understand that our country cannot succeed when a shrinking few do very well and a growing many barely make it.
Obama,We are made for this moment and we will seize it—so long as we seize it together. —President Obama
Obama,America’s possibilities are limitless for we possess all the qualities that this world without boundaries demands. —President Obama
Obama,A decade of war is now ending. An economic recovery has begun. —President Obama
Obama,This generation of Americans has been tested by crises that steeled our resolve and proved our resilience. —President Obama
Obama,Now more than ever we must do these things together as one nation and one people. —President Obama
Obama,We have always understood that when times change so must we. —President Obama
Obama,Together we resolved that a great nation must care for the vulnerable and protect its people from life’s worst hazards and misfortune.
Obama,We made ourselves anew and vowed to move forward together. —President Obama
Obama,Each time we gather to inaugurate a president we bear witness to the enduring strength of our Constitution. —President Obama
Obama,Barack Obama has been sworn in for a second term as President of the United States. #fourmoreyears
Obama,Joe Biden has been sworn in for a second term as Vice President of the United States. #inaug2013
Obama,Watch live: The second inauguration of President Obama. http://www.2013pic.org/live 
Obama,Watch a livestream of the second inauguration here starting at 11:30am ET: http://www.2013pic.org/live 
Obama,The sequence of events today: @VP takes oath at 11:45am ET; President takes oath at 11:55am ET and delivers inaugural address at noon ET.
Obama,I'm honored and grateful that we have a chance to finish what we started. Our work begins today. Let's go. -bo
Obama,Happy Inauguration Day! Follow @obamainaugural today for news from on the ground in Washington from the oath to the parade. #inaug2013
Obama,Meet @JonCarsonOFA the Executive Director of Organizing for Action. He's putting you in charge: http://ofa.bo/m7C3B0  
Obama,A look at the numbers with  @jomalleydillon @MarlonDMarshall &  @Mitch_Stewart from the  #OFALegacy conference: http://ofa.bo/109r37 
Obama,President Obama has been sworn in for a second term as President of the United States.
Obama,Volunteers and staff are coming together today for the Obama campaign legacy conference—follow along here: http://OFA.BO/J1zmM3  #OFAlegacy
Obama,Joe Biden has officially been sworn in for a second term. Congratulations Mr. Vice President.
